,Word,Senses,Glosa,PoS,SynsetPoS
2061,judicial,1,Una decisió judicial,a,cat-30-01400961-a
2062,jurídic,1,Un procediment jurídic,a,cat-30-01401105-a
2063,legítim,2,Un govern legítim,a,cat-30-01401224-a
2064,sancionat,1,Un acte sancionat pel Parlament,a,cat-30-01401413-a
2065,sub_iudice,1,És una qüestió sub iudice,a,cat-30-01401734-a
2066,jurisprudencial,1,La delimitació jurisprudencial del contracte,a,cat-30-02754096-a
2067,vàlid,1,El contracte és vàlid,a,cat-30-02498708-a
2068,jurídic,2,La traducció jurídica,a,cat-30-02754197-a
2069,vinculant,1,És una norma vinculant,a,cat-30-02499036-a
2070,lògic,2,És una conclusió lògica,a,cat-30-02499301-a
2071,raonat,1,Un argument raonat,a,cat-30-02499511-a
2072,validat,1,un mètode analític validat,a,cat-30-02499643-a
2073,vàlid,2,El bitllet és vàlid encara,a,cat-30-00938659-a
2074,injust,1,Les seves accions són injustes,a,cat-30-02035337-a
2075,inacceptable,2,L'oposició assenyala que és una mesura inacceptable,a,cat-30-00018850-a
2076,inadmissible,1,És una falta de respecte inadmissible,a,cat-30-00018584-a
2077,censurable,2,Es un comportamiento censurable,a,cat-30-01321529-a
2078,culpable,2,Culpable d'homicidi,a,cat-30-01320988-a
2079,constitucional,2,La síndrome constitucional,a,cat-30-02702332-a
2080,constitucional,1,La llibertat d'expressió com a dret constitucional,a,cat-30-00179925-a
2081,inherent,1,Té un risc inherent,a,cat-30-01348528-a
2082,intrínsec,1,Una propietat intrínseca de la matèria,a,cat-30-01348258-a
2083,orgànic,4,L'estructura orgànica del Ministeri,a,cat-30-00901345-a
2084,legislatiu,1,L'òrgan legislatiu,a,cat-30-02829565-a
2085,legislatiu,2,La proposta legislativa,a,cat-30-02829422-a
2086,polític,3,El discurs polític,a,cat-30-01814385-a
2087,governamental,1,La política governamental,a,cat-30-01814711-a
2088,polític,1,L'opinió política,a,cat-30-02857407-a
2089,polític,2,La carrera política,a,cat-30-02857587-a
2090,marital,1,La llicència marital,a,cat-30-02852920-a
2091,corporatiu,1,El compte de correu corporatiu,a,cat-30-02984781-a
2092,col·lectiu,3,Un col·lectiu cultural,a,cat-30-02112701-a
2093,conjunt,2,Van emprendre una acció conjunta,a,cat-30-02111684-a
2094,corporatiu,3,L'organisme corporatiu encarregat de produir i difondre productes audiovisuals,a,cat-30-01670669-a
2095,organitzat,1,El crim organitzat transnacional,a,cat-30-01670221-a
2096,professional,2,La formació professional,a,cat-30-01868724-a
2097,pagat,2,Un actor pagat,a,cat-30-01869126-a
2098,professional,2,La organitzación professinal d'autònoms,a,cat-30-02839695-a
2099,professional,4,L'ètica professional,a,cat-30-01870100-a
2100,professional,5,Necessitem un assessorament professional,a,cat-30-02839505-a
2101,judicial,2,La carrera judicial,a,cat-30-02753205-a
2102,judicial,3,El sistema judicial,a,cat-30-02752987-a
2103,sagaç,3,Les paraules sagaços del jutge,a,cat-30-00650135-a
2104,crític,2,Una lectura crítica dels fets,a,cat-30-00649586-a
2105,parlamentari,1,La reforma parlamentària,a,cat-30-02774411-a
2106,parlamentari,2,Un govern parlamentari,a,cat-30-00715830-a
2107,democràtic,1,El govern democràtic,a,cat-30-00715140-a
2108,parlamentari,3,La llei parlamentària,a,cat-30-00716056-a
2109,organització,1,L'Organització de les Nacions Unides és una organització intergovernamental mundial,n,cat-30-08008335-n
2110,règim_autoritari,1,El comunisme és una forma de règim autoritari,n,cat-30-08051384-n
2111,estat_totalitari,1,Stalin va instaurar un nou Estat totalitari a Polònia,n,cat-30-08226127-n
2112,govern_estatal,1,Florida és un govern estatal dels Estats Units,n,cat-30-08226018-n
2113,estat,5,L'Estat espanyol,n,cat-30-08178547-n
2114,soviet,1,El primer soviet van ser creat per Lev Trotski,n,cat-30-08053407-n
2115,estat_del_benestar,1,L'estat del benestar comença a desenvolupar-se a partir de l'any 1945,n,cat-30-08178085-n
2116,govern_titella,1,El primer govern titella de l'Europa moderna va ser la República Batava,n,cat-30-08178321-n
2117,papat,1,El papat de Benedicto XVI,n,cat-30-08053260-n
2118,palau,2,El palau va decidir el seu alliberament,n,cat-30-08053121-n
2119,govern_militar,1,El govern militar argentí,n,cat-30-08053003-n
2120,govern_local,1,L'ajuntament és la seu del govern local d'una ciutat,n,cat-30-08052874-n
2121,òrgan_legislador,1,L'òrgan legislador català,n,cat-30-08163273-n
2122,sistema_polític,1,El sistema polític de la Unió Europea,n,cat-30-08367880-n
2123,autocràcia,2,Hi ha manifestacions en contra de l'autocràcia,n,cat-30-08361001-n
2124,monarquia,1,La monarquia anglesa dels Tudor,n,cat-30-08363812-n
2125,monarquia_parlamentària,1,La monarquia parlamentaria espanyola,n,cat-30-08364044-n
2126,regne,5,El Regne Unit de la Gran Bretanya i Irlanda del Nord,n,cat-30-08405603-n
2127,imperi,4,L'imperi romà,n,cat-30-08405723-n
2128,totalitarisme,1,La mesura presa pel govern és una expressió de totalitarisme,n,cat-30-08440630-n
2129,estat_policial,1,L'oposició denuncia l'estat policial,n,cat-30-08441039-n
2130,tecnocràcia,1,És un prejudici cap a la política en benefici de la tecnocràcia econòmica,n,cat-30-08363106-n
2131,república,3,La república italiana,n,cat-30-08362917-n
2132,plutocràcia,1,Van convocar una vaga per protestar contra la plutocràcia,n,cat-30-08362775-n
2133,oligarquia,1,La casta dirigent s'ha convertit en una oligarquia,n,cat-30-08362455-n
2134,oclocràcia,1,Segons Aristòtil l'oclocràcia és una de les formes de degeneració de la democràcia,n,cat-30-08362302-n
2135,hegemonia,1,L'estat ha consolidat la seva hegemonia sobre els altres,n,cat-30-08361924-n
2136,ginecocràcia,1,"Amb el monopoli del poder polític, les dones tenien una ginecocràcia",n,cat-30-08361817-n
2137,gerontocràcia,1,La direcció dels partits ostenta una gerontocràcia contrària al canvi,n,cat-30-08361720-n
2138,diarquia,1,Els sectors socials retreuen a la diarquia governant,n,cat-30-08361612-n
2139,democràcia,1,S'està posant en marxa la transició a la democràcia,n,cat-30-08361329-n
2140,democràcia_parlamentària,1,La democràcia parlamentària és el sistema polític comú de la Unió Europea,n,cat-30-08363711-n
2141,constitucionalisme,2,Els principis fonamentals del constitucionalisme,n,cat-30-08361172-n
2142,hierocràcia,1,La hierocràcia es recolza sobre el teisme,n,cat-30-08363622-n
2143,contingut_mental,1,La meditació és un acte sense contingut mental,n,cat-30-05809192-n
2144,àrea_de_coneixement,1,L'estètica forma part de l'àrea de coneixement de la filosofia,n,cat-30-05999266-n
2145,ciències,1,La genètica és la ciència que estudia l'herència i la variació en els éssers vius,n,cat-30-05999797-n
2146,ciències_socials,1,En ciències socials s'examina tota manifestació material i immaterial de les societats i individus,n,cat-30-06143154-n
2147,cònjugues,1,Els cònjuges estan casats des de fa 3 mesos,n,cat-30-07989373-n
2148,senat,1,El senat va aprovar la llei,n,cat-30-08161477-n
2149,cambra,5,Un sistema bicameral està compost per dues cambres,n,cat-30-08163025-n
2150,consell_legislatiu,1,El president palestí presenta al consell legislatiu el nuo govern,n,cat-30-08163702-n
2151,congrés,6,Inicia demà la discussió del projecte de llei al congrés,n,cat-30-08318691-n
2152,dieta,6,La dieta del Japó està dividida entre oposició i govern,n,cat-30-08318777-n
2153,parlament,1,El parlament català,n,cat-30-08319198-n
2154,tribunal,1,El tribunal investigarà d'ofici sobre la qüestió,n,cat-30-08329453-n
2155,tribunal,2,La sentència del tribunal considera la taxa no vàlida,n,cat-30-03649459-n
2156,tribunal_militar,1,El tribunal militar jutjarà per traïció a set militars,n,cat-30-08334087-n
2157,tribunal_superior,1,El tribunal superior dóna per bo el pla urbanístic de la ciutat,n,cat-30-08335751-n
2158,tribunal_de_menors,1,El tribunal de menors va prohibir al diari publicar les fotos del nen,n,cat-30-08333868-n
2159,organització_mundial,1,Neix l'organització mundial de ciutats,n,cat-30-08294696-n
2160,jerarquia,2,La jerarquia militar soviètica,n,cat-30-08376051-n
2161,unió,11,La unió política entre els dos països és una idea que divideix els ciutadans,n,cat-30-08304895-n
2162,federació,1,La crisi ha demostrat que els temps estan madurs per transformar la unió en una federació política,n,cat-30-08303275-n
2163,lliga,2,La lliga d'Estats Àrabs,n,cat-30-08305114-n
2164,unió_duanera,1,MERCOSUR és una unió duanera creada el 1991,n,cat-30-08305568-n
2165,cos_administratiu,1,Es convoquen 1.000 places per al cos administratiu,n,cat-30-08077292-n
2166,oficina_d'ocupació,1,Es formen llargues cues d'usuaris a l'exterior de l'oficina d'ocupació,n,cat-30-08354523-n
2167,agència_meteorològica,1,L'agència meteorològica ha activat l'alerta groga per neu,n,cat-30-08353734-n
2168,agència,1,L'Agència Tributària,n,cat-30-08337324-n
2169,comitè,1,El candidat té el suport del comitè local del partit,n,cat-30-08324514-n
2170,secretaria,2,La Secretaria de les Nacions Unides,n,cat-30-08324274-n
2171,consell,4,El consell escolar,n,cat-30-08310949-n
2172,autoritat_local,1,L'autoritat local va rebutjar la petició del 7 d'agost,n,cat-30-08482577-n
2173,Agència_Tributària,1,L'Agència Tributària controlarà també la importació de productes procedents d'Àsia,n,cat-30-08143321-n
2174,agència_executiva,1,En l'informe de l'agència executiva de l'ajuntament es declaren les despeses de l'any passat,n,cat-30-08123696-n
2175,comisió_electoral,1,La comissió electoral iraniana nega el nou recompte,n,cat-30-08325124-n
2176,consell,1,El consell que supervisa els mitjans de comunicació iranians ha suspès la sortida d'una publicació,n,cat-30-08322981-n
2177,comissió,3,La comissió va ser un encàrrec del Ministeri de Cultura,n,cat-30-01140471-n
2178,mandat,5,El president arrenca el seu mandat amb un equip econòmic continuista,n,cat-30-01140658-n
2179,delegació,1,Una delegació del govern viatja a la Xina a la recerca d'inversions,n,cat-30-08402442-n
2180,missió_diplomàtica,1,El govern enviarà una missió diplomàtica urgent a l'Àfrica,n,cat-30-08402693-n
2181,ambaixada,3,L'ambaixada espanyola va venir a protegir-nos,n,cat-30-08402828-n
2182,encàrrec,4,El Suprem dóna encàrrec el substitut del jutge,n,cat-30-07169480-n
2183,consumació,1,L'home va ser processat per l'assassinat consumat al seu pis,n,cat-30-00773235-n
2184,companyia_de_radiotelevisió,1,La companyia de radiotelevisió gallega suspèn el debat dels candidats,n,cat-30-08002015-n
2185,societat_anònima,1,Una societat anònima gestionarà la seu del festival de cinema,n,cat-30-08185211-n
2186,hòlding,1,S'ha constituït un hòlding basc en el sector d'electrodomèstics,n,cat-30-08185369-n
2187,empresa_comercial,1,L'empresa comercial ha suspès els pagaments,n,cat-30-08065093-n
2188,cooperativa,1,El meu pare és soci d'una cooperativa d'habitatges,n,cat-30-01100877-n
2189,contracte,1,El pilot amplia la seva contracte amb la companyia fins al 2016,n,cat-30-06520944-n
2190,contracte_d'adhesió,1,El contracte de subministrament d'energia elèctrica és un contracte d'adhesió,n,cat-30-06521878-n
2191,contracte_de_servei,1,Els serveis d'enquestes de l'opinió pública estan regulats per un contracte de serveis,n,cat-30-06524454-n
2192,sots-contracte,1,L'empresa va fer un sots-contracte a una altra per dur a terme la tasca,n,cat-30-06524767-n
2193,societat,4,Una societat es realitza a través d'un contracte de societat,n,cat-30-06526291-n
2194,concessió,1,Té la concessió per vendre xurros a l'estadi,n,cat-30-06526619-n
2195,franquícia,1,La cadena d'òptica obrirà 100 noves botigues en règim de franquícia,n,cat-30-06526811-n
2196,conveni_col·lectiu,1,Al març de 1999 es publica al BOE el primer conveni col.lectiu dels controladors aeris espanyols,n,cat-30-06526961-n
2197,contracte_de_treball,1,Quatre de cada deu joves assalariats tenen un contracte de treball eventual,n,cat-30-06527320-n
2198,contracte_de_distribució,1,L'empresa de telèfons està negociant un contracte de distribució del nou mòbil,n,cat-30-06527447-n
2199,llicència,3,El fabricant ha concedit la llicència del seu producte a una altra empresa,n,cat-30-06527576-n
2200,contracte_de_fusió,1,Les dues companyies aèries han signat el contracte de fusió,n,cat-30-06527710-n
2201,contracte_de_subministrament,1,França pacta un contracte de subministrament de gas amb Rússia,n,cat-30-06524111-n
2202,contracte_aleatori,1,El contracte d'assegurança és un contracte aleatori,n,cat-30-06522119-n
2203,pòlissa_de_noli,1,L'empresa de transport no va complir amb la carta de noli,n,cat-30-06522501-n
2204,contracte_condicional,1,L'empresa constructora va signar un contracte condicional per vendre els seus motors,n,cat-30-06522633-n
2205,contracte_de_joc_i_aposta,1,El contracte de joc i aposta està regulat pel Codi Civil,n,cat-30-06522941-n
2206,contracte_d'arrendament,1,"A partir del dia en què signi el contracte d'arrendament, podré entrar a la meva nova casa",n,cat-30-06523132-n
2207,contracte_prematrimonial,1,Van signar un contracte prematrimonial abans de casar-se,n,cat-30-06523353-n
2208,pòlissa,1,Sempre cal llegir els articles en lletra petita de la pòlissa,n,cat-30-06523641-n
2209,pòlissa_flotant,1,El museu ha signat una pòlissa flotant que cobreix el valor de les obres d'art,n,cat-30-06526124-n
2210,contracte_de_compravenda,1,Els meus pares van signar el contracte de compravenda del pis,n,cat-30-06523842-n
2211,quasi-contracte,1,L'acceptació de l'herència del meu avi és un quasi-contracte,n,cat-30-06523969-n
2212,contracte_d'aprenentatge,1,El meu primer treball va ser a través d'un contracte d'aprenentatge,n,cat-30-06772837-n
2213,certificat,1,Va tenir diversos certificats de valor,n,cat-30-13416345-n
2214,títol_de_l'estat,1,Els títols de l'estat tindran rendibilitat atractiva per al petit estalvi,n,cat-30-13340080-n
2215,valor_cotitzat,1,Les empreses emissores de qualsevol valor cotitzat tenen l'obligació de presentar informes al govern,n,cat-30-13420900-n
2216,títol_convertible,1,El banc admet l'alt risc dels seus títols convertibles,n,cat-30-13419325-n
2217,títol_cupó_zero,1,En els títols cupó zero la durada coincideix amb el termini residual del títol,n,cat-30-13418823-n
2218,bo_cupó_zero,1,El bo cupó zero t'assegura el capital garantit,n,cat-30-13341052-n
2219,bo,1,El Banc Central Europeu ha intensificat la compra de bons iralandeses per calmar les tensions en els mercats,n,cat-30-13417410-n
2220,emprèstit_d'obligacions,1,L'emissió d'un emprèstit d'obligacions porta de la mà una sèrie de despeses d'emissió,n,cat-30-13337471-n
2221,obligació_simple,1,"Si el preu del mercat es situa en nivells baixos, el preu de l'obligació simple és major que el valor de conversió",n,cat-30-13339844-n
2222,obligació_garantida,1,La càrrega de la prova del compliment de l'obligació garantida incumbeix el garant,n,cat-30-13339734-n
2223,obligació_nominativa,1,L'obligació nominativa de 6 mil euros va ser subscrita pel Fons de Garantia de Dipòsits,n,cat-30-13339325-n
2224,garantia_de_bon_fi,1,El venedor requereix que el banc garanteixi al comprador a través d'una garantia de bon fi,n,cat-30-13338960-n
2225,bo_no_rescatable,1,La constructora mexicana va llançar un bo no rescatable fins al cinquè any,n,cat-30-13338780-n
2226,bo_municipal,1,El regidor va proposar treure al mercat uns bons municipals per refinançar el deute de l'ajuntament ,n,cat-30-13338657-n
2227,bo_porqueria,1,El Banc Central Europeu accepta el deute grega malgrat la seva qualificació de bo porqueria,n,cat-30-13338439-n
2228,valor_de_l'estat,2,Els valors de l'Estat en mans del públic van augmentar,n,cat-30-13338234-n
2229,bo_d'estalvi,1,Rendibilitza els teus diners amb els bons d'estalvi dels EUA,n,cat-30-13340751-n
2230,bo_amb_cupó,1,"El bo amb cupó 3,60% amb venciment 31 gen 2012 ha assolit un saldo en circulació suficient",n,cat-30-13338066-n
2231,obligació_societària,1,L'empresa de telecomunicacions ha anunciat que emetrà les seves obligacions societàries,n,cat-30-13337770-n
2232,bo_convertible,1,A Espanya es distribueixen 24 fons que inverteixen en bons convertibles,n,cat-30-13337634-n
2233,obligació_amb_prima,1,Comença la subscripció de les obligacions amb prima,n,cat-30-13418047-n
2234,títol_exempt_dels_impostos,1,"En termes del volum global, el mercat de títols exempts d'impostos va esclatar a mitjans de la dècada de 1980",n,cat-30-13417289-n
