Unnamed: 0,Synset,PoS,Word,Tag Count
6398,108552138,n,circunscripción,5
6399,108553132,n,enclave,2
6400,108554440,n,suburbio,4
6401,108554440,n,arrabal,3
6402,115172212,n,distancia,6
6403,108556491,n,dominio,1
6404,108556491,n,territorio,51
6405,108557131,n,ducado,1
6406,108557482,n,imperio,3
6407,108558963,n,residencia,6
6408,1Synset Not Found,n,vertedero,1
6409,108562990,n,norte,21
6410,108563085,n,Sur,4
6411,108563085,n,sur,42
6412,108565506,n,paraíso,7
6413,108565701,n,margen,1
6414,1Synset Not Found,n,paraíso,1
6415,113907415,n,extremo,3
6416,115268367,n,cabo,1
6417,113869327,n,cara,1
6418,108567235,n,entorno,10
6419,114899530,n,medio,1
6420,115076931,n,entorno,3
6421,113874073,n,ecuador,2
6422,113942405,n,extremo,6
6423,108569165,n,extremo,4
6424,108569482,n,plantación,7
6425,108569482,n,cultivo,4
6426,114514039,n,campo,5
6427,108570758,n,campo,31
6428,108570758,n,campo,9
6429,108571459,n,meta,9
6430,108571898,n,mercadillo,1
6431,108573674,n,frente,7
6432,108573842,n,basura,1
6433,108574314,n,región,10
6434,108574314,n,región,23
6435,108578032,n,epicentro,2
6436,108579780,n,green,1
6437,108580803,n,hábitat,2
6438,105627785,n,cielo,4
6439,1Synset Not Found,n,infierno,2
6440,113899109,n,hemisferio,2
6441,108584218,n,guarida,1
6442,108584449,n,escondite,2
6443,108585657,n,horizonte,4
6444,110481929,n,sede,26
6445,108588152,n,interior,6
6446,108588294,n,interior,33
6447,108590369,n,jurisdicción,1
6448,108591269,n,reino,3
6449,108591399,n,cubil,1
6450,108591592,n,pradera,1
6451,111431191,n,capa,1
6452,115097722,n,delantera,1
6453,108592656,n,demarcación,2
6454,108593130,n,límite,11
6455,115230363,n,línea,8
6456,113905792,n,línea,11
6457,108594886,n,vanguardia,1
6458,108595720,n,paralelo,1
6459,108596076,n,litoral,3
6460,108600443,n,monumento,1
6461,108524404,n,ombligo,1
6462,114514039,n,órbita,4
6463,108612786,n,perfil,2
6464,108613000,n,litoral,2
6465,108613472,n,exterior,3
6466,108613593,n,exterior,11
6467,108615001,n,parroquia,1
6468,113773539,n,reserva,3
6469,108615374,n,parque,17
6470,108615638,n,aparcamiento,3
6471,108616050,n,pasto,1
6472,108616311,n,recorrido,20
6473,108616311,n,ruta,14
6474,108616311,n,camino,9
6475,108617963,n,cima,2
6476,108619795,n,plaza,38
6477,115268857,n,punto,34
6478,108621598,n,sitio,14
6479,108621598,n,lugar,41
6480,108622586,n,posición,4
6481,113341756,n,derecha,10
6482,113908201,n,izquierda,8
6483,108626283,n,municipio,35
6484,108627161,n,local,24
6485,108627316,n,protectorado,1
6486,113871538,n,radio,1
6487,108628921,n,alcance,2
6488,108630039,n,parte,20
6489,108630985,n,región,5
6490,108639058,n,puerto,31
6491,108640111,n,atraque,2
6492,108641113,n,inmediaciones,4
6493,108642517,n,proximidad,2
6494,108642632,n,presencia,6
6495,108643015,n,refugio,1
6496,108644722,n,campo,3
6497,108645033,n,campo,6
6498,113937075,n,escena,2
6499,108646902,n,paisaje,6
6500,108647616,n,localidad,14
6501,108647616,n,asiento,10
6502,108649345,n,lado,15
6503,108651247,n,emplazamiento,1
6504,115274695,n,espacio,48
6505,115271901,n,aire,3
6506,108653474,n,vacío,1
6507,1Synset Not Found,n,parrilla_de_salida,8
6508,108654029,n,banda,20
6509,108654360,n,estado,21
6510,114010927,n,parada,4
6511,114408951,n,esquina,3
6512,113902905,n,superficie,2
6513,108661277,n,tee,1
6514,113902482,n,punta,5
6515,113902482,n,punta,4
6516,108663774,n,tejado,2
6517,115298011,n,cabecera,2
6518,115298011,n,cabeza,8
6519,108664443,n,lugar,33
6520,108664443,n,paraje,8
6521,110439727,n,población,22
6522,110439727,n,villa,7
6523,108672562,n,asentamiento,9
6524,108672738,n,pueblo,14
6525,108672738,n,aldea,3
6526,108673395,n,terreno,33
6527,108674563,n,territorio,12
6528,115270245,n,solar,9
6529,113262077,n,jurisdicción,1
6530,108677801,n,cúspide,3
6531,108678615,n,balneario,1
6532,108679972,n,sentido,6
6533,108679972,n,rumbo,7
6534,108681222,n,trazado,4
6535,108681777,n,tendencia,16
6536,108683383,n,paradero,3
6537,108683548,n,desierto,1
6538,114972807,n,zona,126
6539,108696931,n,Europa,18
6540,108699654,n,Namibia,2
6541,108707917,n,Angola,3
6542,1Synset Not Found,n,Argentina,47
6543,108712876,n,Buenos_Aires,12
6544,108714132,n,Bulgaria,4
6545,108718577,n,África_Central,1
6546,108721559,n,Chile,18
6547,108722270,n,Viña_del_Mar,1
6548,108722844,n,Manchuria,1
6549,108723006,n,China,17
6550,108724726,n,Pekín,17
6551,108728268,n,Shanghai,1
6552,1Synset Not Found,n,Cantón,1
6553,108732979,n,Colombia,60
6554,108732979,n,Bogotá,6
6555,108734385,n,República_Democrática_del_Congo,1
6556,108735705,n,América_Central,1
6557,108735705,n,Centroamérica,6
6558,108736376,n,Costa_Rica,16
6559,108737376,n,Guatemala,2
6560,108737376,n,Guatemala,1
6561,108737521,n,Belice,7
6562,108737716,n,Honduras,19
6563,108738272,n,El_Salvador,3
6564,108739047,n,Nicaragua,6
6565,108739047,n,Managua,4
6566,109320239,n,Panamá,1
6567,108740367,n,Mérida,7
6568,108740729,n,Cancún,1
6569,108750151,n,Cuba,19
6570,108750612,n,La_Habana,13
6571,108751494,n,Haití,5
6572,108751885,n,Puerto_Príncipe,2
6573,108752814,n,Puerto_Rico,1
6574,108753729,n,Jamaica,1
6575,108755664,n,Barbados,3
6576,108755852,n,Trinidad,13
6577,108756511,n,Tobago,1
6578,108756511,n,Trinidad_y_Tobago,2
6579,108757926,n,Praga,1
6580,108761244,n,Dinamarca,11
6581,108764107,n,Noruega,4
6582,108765069,n,Oslo,2
6583,108765890,n,Suecia,3
6584,108766236,n,Estocolmo,1
6585,108766988,n,República_Federal_Alemana,1
6586,108766988,n,alemania,36
6587,108768647,n,RDA,3
6588,108769329,n,Baja_Sajonia,1
6589,108769645,n,Berlín,9
6590,108771116,n,Leipzig,4
6591,108772307,n,Colonia,1
6592,108773336,n,Hamburgo,6
6593,108774073,n,Mannheim,1
6594,108774227,n,Munich,2
6595,108774374,n,Nuremberg,1
6596,108774912,n,Stuttgart,4
6597,108777233,n,Ecuador,32
6598,108777233,n,Quito,7
6599,108779149,n,Fiji,1
6600,108779504,n,Finlandia,3
6601,108780018,n,Helsinki,3
6602,108780881,n,Grecia,4
6603,108785343,n,Atenas,3
6604,108788887,n,Troya,3
6605,108792548,n,Israel,13
6606,108794798,n,Jerusalén,5
6607,108797840,n,Tel_Aviv,2
6608,108798771,n,Palestina,1
6609,108800911,n,Imperio,1
6610,108801364,n,Italia,1
6611,108801678,n,Italia,11
6612,108806897,n,Roma,2
6613,108809165,n,Milán,3
6614,108810220,n,Turín,1
6615,108811982,n,Toscana,1
6616,108812166,n,Florencia,1
6617,108813978,n,Rumanía,6
6618,108815046,n,Ruanda,1
6619,1Synset Not Found,n,Yugoslavia,27
6620,108815858,n,Croacia,10
6621,108818444,n,Eslovenia,4
6622,108817418,n,Belgrado,14
6623,108816969,n,Serbia,19
6624,108827486,n,Canadá,18
6625,108822742,n,Edmonton,1
6626,111358863,n,Vancouver,1
6627,109480428,n,Winnipeg,1
6628,108828432,n,Toronto,1
6629,108827486,n,Ottawa,1
6630,108831004,n,Australia,4
6631,108837048,n,Micronesia,1
6632,108845555,n,Austria,15
6633,108846324,n,Viena,10
6634,108849549,n,Flandes,4
6635,108849753,n,Bélgica,9
6636,108850450,n,Bruselas,8
6637,108851034,n,Brujas,3
6638,112573911,n,Bolivia,19
6639,108853741,n,Brasil,75
6640,108855308,n,Brasilia,2
6641,108856266,n,Río_de_Janeiro,14
6642,108858942,n,Gran_Bretaña,3
6643,108858942,n,Reino_Unido,20
6644,110499631,n,Inglaterra,20
6645,108873622,n,Londres,20
6646,108878708,n,Bristol,1
6647,108879028,n,Leeds,3
6648,108888479,n,Irlanda_del_Norte,1
6649,108859173,n,Irlanda,2
6650,108889191,n,Dublín,2
6651,108891889,n,Escocia,3
6652,108897065,n,Egipto,13
6653,108898187,n,Alejandría,1
6654,108907606,n,Indonesia,12
6655,108908248,n,Java,1
6656,108908954,n,Sumatra,2
6657,108910668,n,Irán,7
6658,108911421,n,Teherán,4
6659,108913434,n,Irak,13
6660,108913434,n,Iraq,1
6661,108914193,n,Bagdad,2
6662,108921850,n,Japón,10
6663,108923348,n,Tokio,11
6664,108924400,n,Okinawa,2
6665,108924023,n,Osaka,6
6666,108927186,n,Jordania,2
6667,108928582,n,Kenia,1
6668,108929243,n,Kuwait,2
6669,112793494,n,Francia,36
6670,108932568,n,París,22
6671,108949093,n,Holanda,6
6672,108949737,n,Amsterdam,4
6673,108949737,n,La_Haya,4
6674,108952190,n,Hungría,4
6675,108955397,n,Corea_del_Norte,2
6676,108955397,n,Pyongyang,2
6677,108955626,n,Corea_del_Sur,6
6678,108955951,n,Seúl,3
6679,111623815,n,Líbano,4
6680,108960099,n,Libia,1
6681,108960843,n,Liechtenstein,1
6682,108960987,n,Luxemburgo,1
6683,108961402,n,Luxemburgo,1
6684,108963369,n,Malasia,1
6685,108963813,n,Kuala_Lumpur,2
6686,111099923,n,Mónaco,1
6687,108969291,n,Marruecos,3
6688,108969798,n,Casablanca,2
6689,108971693,n,Natal,1
6690,108973202,n,Wellington,1
6691,108974171,n,Nigeria,1
6692,108978667,n,Paraguay,3
6693,112551877,n,Perú,27
6694,108979878,n,Lima,8
6695,108981244,n,Filipinas,2
6696,108981746,n,Manila,4
6697,108982587,n,Polonia,7
6698,108986066,n,Portugal,19
6699,108986066,n,Lisboa,8
6700,108988609,n,Santa_Lucía,2
6701,108992508,n,San_Marino,1
6702,108999482,n,Sudáfrica,7
6703,109003284,n,Unión_Soviética,6
6704,109004068,n,Moscú,15
6705,109006413,n,Rusia,4
6706,109011151,n,Bielorrusia,1
6707,109012297,n,Estonia,1
6708,109014979,n,Ucrania,2
6709,109018426,n,Bakú,1
6710,109018848,n,Georgia,2
6711,109022265,n,Uzbekistán,1
6712,109022831,n,América_Latina,10
6713,109022831,n,Latinoamérica,9
6714,109023118,n,Andorra,2
6715,109023321,n,España,197
6716,109024467,n,Madrid,23
6717,109025189,n,Barcelona,21
6718,109025189,n,Ciudad_Condal,1
6719,109025451,n,Cádiz,3
6720,109027089,n,Sevilla,1
6721,109028062,n,Cataluña,15
6722,109031653,n,Suiza,12
6723,109032604,n,Ginebra,3
6724,109033117,n,Zurich,1
6725,109033936,n,Siria,6
6726,109033936,n,Damasco,1
6727,109036452,n,Tailandia,3
6728,109036880,n,Bangkok,1
6729,109040601,n,Turquía,3
6730,109041785,n,Estambul,2
6731,109043926,n,Uganda,1
6732,109043926,n,Kampala,1
6733,1Synset Not Found,n,Estados_Unidos,39
6734,109052652,n,Norte,1
6735,109055015,n,Alaska,1
6736,109057311,n,Arizona,6
6737,109059274,n,Arkansas,1
6738,109060768,n,California,4
6739,109064966,n,Sacramento,1
6740,109065557,n,San_Francisco,3
6741,109068107,n,Denver,1
6742,109068444,n,Connecticut,2
6743,108357129,n,Washington,3
6744,109071690,n,Florida,22
6745,109661107,n,Miami,11
6746,109075329,n,Tampa,1
6747,109076675,n,Atlanta,5
6748,109424865,n,Savannah,4
6749,109089139,n,Kentucky,1
6750,109092497,n,Maine,1
6751,109095751,n,Boston,1
6752,109099526,n,Michigan,15
6753,109100394,n,Detroit,4
6754,109102016,n,Minnesota,1
6755,109107626,n,San_Luis,1
6756,109110422,n,Nevada,1
6757,109110939,n,Las_Vegas,3
6758,109112742,n,Nueva_Jersey,1
6759,109116318,n,Santa_Fe,1
6760,109119277,n,Nueva_York,6
6761,109122779,n,Wall_Street,3
6762,109133010,n,Oregón,2
6763,109140148,n,Tennessee,1
6764,109141526,n,Texas,21
6765,109143017,n,Austin,5
6766,109143786,n,Dallas,3
6767,111061853,n,Houston,2
6768,109148970,n,Virginia,1
6769,109154178,n,Seattle,2
6770,109158268,n,Milwaukee,2
6771,109159003,n,Wyoming,2
6772,109160571,n,Uruguay,15
6773,109160571,n,Montevideo,2
6774,109162276,n,Venezuela,62
6775,109162276,n,Caracas,12
6776,109163192,n,Vietnam,14
6777,109164095,n,Hanoi,3
6778,109164561,n,Yemen,3
6779,109165996,n,Zambia,1
6780,109165996,n,Lusaka,1
6781,109178999,n,razón,41
6782,115245829,n,motivo,25
6783,109179606,n,causa,6
6784,109179776,n,incentivo,4
6785,109179776,n,aliciente,3
6786,109179962,n,impulso,14
6787,109179962,n,dinámica,6
6788,109181114,n,impulso,2
6789,109181557,n,manía,1
6790,109183693,n,ética,5
6791,109183693,n,moral,5
6792,109184136,n,conciencia,7
6793,1Synset Not Found,n,incitación,1
6794,109334396,n,tierra,17
6795,109335240,n,tierra,4
6796,109358550,n,luna,6
6797,109416076,n,piedra,20
6798,109416076,n,roca,1
6799,109421425,n,muestra,2
6800,109223725,n,manto,3
6801,109432430,n,cascarón,1
6802,109257949,n,envoltura,1
6803,109257949,n,cubierta,1
6804,109434125,n,piedra,1
6805,115195059,n,masa,2
6806,114916185,n,partícula,4
6807,109391223,n,fotón,1
6808,109468447,n,electrón,12
6809,109369520,n,neutrón,3
6810,109465459,n,unidad,1
6811,109385911,n,parte,13
6812,109285254,n,fragmento,3
6813,109429387,n,segmento,1
6814,109222051,n,pedazo,1
6815,109222051,n,trocito,1
6816,109222051,n,migaja,1
6817,109222051,n,brizna,1
6818,114231207,n,caspa,1
6819,109273130,n,ascua,1
6820,113773539,n,chispa,1
6821,109240621,n,cadena,4
6822,115299367,n,ion,1
6823,115199033,n,catión,1
6824,115064729,n,anión,1
6825,1Synset Not Found,n,naturaleza,4
6826,109217638,n,fondo,2
6827,109415671,n,cauce,1
6828,109337406,n,solera,1
6829,114941087,n,cristal,8
6830,109258715,n,grieta,4
6831,109258715,n,fisura,3
6832,109698337,n,rendija,1
6833,110708797,n,peñón,1
6834,109398677,n,precipicio,1
6835,109403734,n,sierra,3
6836,109403734,n,cordillera,3
6837,109196611,n,Andes,3
6838,109434845,n,Sierra_Nevada,2
6839,109386842,n,puerto,1
6840,109387222,n,camino,6
6841,109452653,n,cinturón,1
6842,109359803,n,monte,8
6843,109359803,n,montaña,21
6844,109360122,n,cumbre,1
6845,109277010,n,Everest,1
6846,109346284,n,Makalu,1
6847,109326662,n,montículo,1
6848,109303528,n,ladera,2
6849,109437454,n,cuesta,1
6850,109265620,n,declive,2
6851,109265620,n,bajada,1
6852,109206985,n,subida_al_trono,1
6853,109206985,n,subida,3
6854,109205509,n,arista,1
6855,109453008,n,altiplano,1
6856,109453008,n,meseta,2
6857,109456207,n,terraza,1
6858,109393605,n,plana,1
6859,109393605,n,llanura,1
6860,109358751,n,páramo,1
6861,109463226,n,tundra,1
6862,114131247,n,delta,2
6863,114949227,n,matriz,2
6864,109304750,n,socavón,1
6865,109304750,n,hueco,2
6866,109393108,n,fosa,1
6867,109398076,n,bache,2
6868,109422190,n,arenal,2
6869,109468604,n,valle,5
6870,113765086,n,cuenca,1
6871,109405787,n,barranco,1
6872,109228801,n,brecha,1
6873,109296053,n,sima,1
6874,109242389,n,fosa,1
6875,109259677,n,grieta,1
6876,114464793,n,cavidad,1
6877,114464793,n,hueco,1
6878,109238926,n,cueva,4
6879,109238926,n,caverna,1
6880,109217230,n,playa,2
6881,109217230,n,playa,21
6882,113369282,n,banco,1
6883,109421799,n,secano,1
6884,109270735,n,duna,1
6885,109316454,n,isla,51
6886,109319456,n,islote,1
6887,109203827,n,archipiélago,3
6888,109388848,n,península,8
6889,109396608,n,glaciar,1
6890,109308572,n,iceberg,2
6891,111349318,n,cielo,1
6892,113982999,n,nube,6
6893,1Synset Not Found,n,mundo,132
6894,109347445,n,Marte,2
6895,113512506,n,mecanismo,1
6896,109239740,n,astro,1
6897,110552639,n,planeta,11
6898,113881644,n,estrella,5
6899,110552639,n,satélite,4
6900,115293788,n,Luna,1
6901,115293788,n,luna,3
6902,115242719,n,sol,26
6903,109252970,n,constelación,2
6904,109380117,n,Orión,2
6905,109451517,n,superficie,3
6906,109217867,n,yacimiento,6
6907,109376526,n,fondo,6
6908,109448361,n,corriente,1
6909,114359952,n,océano,4
6910,109463919,n,césped,11
6911,109284015,n,arbolado,3
6912,109284015,n,bosque,2
6913,108509251,n,selva,2
6914,109355850,n,ciénaga,1
6915,109347779,n,ciénaga,2
6916,114991004,n,lago,1
6917,109296121,n,golfo,3
6918,110703553,n,río,14
6919,109443453,n,manantial,1
6920,107363668,n,catarata,3
6921,109328746,n,laguna,2
6922,1Synset Not Found,n,bahía,1
6923,1Synset Not Found,n,cala,1
6924,1Synset Not Found,n,canal,3
6925,114564779,n,pared,3
6926,113936939,n,estrecho,1
6927,113356402,n,orilla,1
6928,109415584,n,ribera,2
6929,109433442,n,orilla,1
6930,109428293,n,playa,4
6931,109428293,n,costa,24
6932,109282724,n,espuma,2
6933,109443641,n,espuma,1
6934,109209263,n,Atlántico,2
6935,109382990,n,Pacífico,3
6936,109350045,n,Mediterráneo,4
6937,109406551,n,Mar_Rojo,1
6938,109390424,n,Golfo_Pérsico,1
6939,109298698,n,Golfo_de_México,2
6940,109195372,n,Amazonas,1
6941,109252078,n,Congo,3
6942,109263087,n,Danubio,1
6943,109271415,n,Ebro,3
6944,109384921,n,Paraná,3
6945,109478355,n,Blanco,4
6946,109044862,n,América,2
6947,109449949,n,continente,19
6948,109372504,n,Norteamérica,1
6949,109372504,n,América_del_Norte,1
6950,109440400,n,América_del_Sur,2
6951,109440400,n,Sudamérica,3
6952,109207288,n,Asia,6
6953,109275473,n,Europa,3
6954,109211266,n,Australia,1
6955,109198106,n,Antártida,1
6956,113883346,n,laberinto,1
6957,114500567,n,nido,4
6958,109367203,n,requisito,14
6959,109367203,n,requerimiento,6
6960,114486122,n,precedente,2
6961,109489601,n,sirena,1
6962,109488711,n,gigante,1
6963,109488711,n,gigante,1
6964,109491966,n,monstruo,1
6965,109502481,n,trol,1
6966,109503282,n,bruja,2
6967,113939353,n,naturaleza,3
6968,1None,n,destino,2
6969,109505418,n,dios,2
6970,109526703,n,Kali,1
6971,109532214,n,Buda,1
6972,109536058,n,dios,1
6973,109538544,n,Alá,1
6974,113003254,n,ángel,5
6975,109541125,n,gnomo,1
6976,109542339,n,demonio,2
6977,109542339,n,diablo,1
6978,1Synset Not Found,n,Lucifer,1
6979,115065280,n,espíritu,2
6980,112611640,n,Náyade,1
6981,113907104,n,Saturno,1
6982,109561593,n,Sol,2
6983,109562166,n,Vulcano,1
6984,109565999,n,Musa,2
6985,109568051,n,Urano,1
6986,109575548,n,Atlas,2
6987,109578248,n,Pandora,3
6988,109583506,n,Thor,1
6989,110808045,n,Adán,1
6990,109593651,n,Tántalo,1
6991,109594298,n,Aquiles,1
6992,109605289,n,mayor,1
6993,109605289,n,adulto,7
6994,109890749,n,aspirante,11
6995,109890749,n,candidata,8
6996,109890749,n,candidato,21
6997,109608002,n,asistente,5
6998,109608709,n,ayudante,1
6999,110747965,n,capitalista,1
7000,109610173,n,cofundador,1
7001,109612848,n,consumidor,48
7002,109613191,n,contendiente,2
7003,109614315,n,creador,10
7004,109614684,n,protector,2
7005,109614684,n,defensor,3
7006,109615807,n,ingeniero,5
7007,109616922,n,artista,17
7008,109617435,n,exjugador,4
7009,110313724,n,experto,54
7010,110541833,n,autoridad,6
7011,113902905,n,cara,2
7012,109620078,n,vecina,4
7013,109620078,n,habitante,38
7014,109620078,n,vecino,45
7015,109620794,n,nativo,2
7016,109621545,n,intelectual,9
7017,109622049,n,menor,3
7018,112957924,n,amante,2
7019,110663659,n,dirigente,48
7020,110663659,n,líder,31
7021,110663659,n,autoridad,114
7022,109624559,n,intermediario,8
7023,109625401,n,ciudadano,39
7024,109626589,n,observador,12
7025,109627906,n,receptor,3
7026,109629752,n,viajero,6
7027,109630641,n,desgraciado,1
7028,109630641,n,desdichado,2
7029,109631129,n,persona_non_grata,1
7030,110790192,n,trabajador,9
7031,109633969,n,infractor,2
7032,109731436,n,africano,2
7033,109636339,n,negro,5
7034,1None,n,negro,1
7035,1None,n,negra,3
7036,1None,n,mulato,1
7037,106978180,n,blanco,5
7038,109641757,n,asiático,1
7039,1Synset Not Found,n,indio,1
7040,109673495,n,indio,1
7041,109867818,n,cristiano,5
7042,109679316,n,protestante,4
7043,111073795,n,católico,8
7044,109681351,n,judío,3
7045,109682291,n,musulmán,9
7046,109686536,n,europeo,8
7047,109689958,n,albanés,2
7048,109691149,n,argentino,32
7049,109691279,n,australiano,12
7050,109691604,n,austriaco,4
7051,109694664,n,boliviano,2
7052,109694894,n,brasileño,27
7053,109696456,n,camerunés,1
7054,109697401,n,centroamericano,2
7055,109697986,n,chileno,3
7056,109698108,n,chino,7
7057,109698517,n,colombiano,16
7058,109698901,n,cubano,8
7059,109699642,n,danés,5
7060,109700371,n,ecuatoriano,5
7061,109700823,n,salvadoreño,2
7062,109700964,n,británico,20
7063,109701148,n,inglés,8
7064,109702134,n,anglosajón,2
7065,109705124,n,etíope,1
7066,109706029,n,finlandés,9
7067,109708405,n,francés,21
7068,109708750,n,parisiense,1
7069,109710164,n,griego,3
7070,109712195,n,guatemalteco,3
7071,109712448,n,haitiano,2
7072,109712570,n,hondureño,3
7073,109713108,n,holandés,20
7074,109713357,n,palestino,18
7075,109713985,n,húngaro,1
7076,109714429,n,iraní,1
7077,109714694,n,iraquí,1
7078,109715833,n,israelí,10
7079,109716047,n,italiano,19
7080,109717047,n,romano,3
7081,109718092,n,jamaicano,1
7082,109718217,n,japonés,9
7083,109720256,n,latinoamericano,1
7084,109720595,n,libanés,1
7085,109744587,n,mejicano,1
7086,109744587,n,mexicano,7
7087,109723361,n,moro,1
7088,109723564,n,marroquí,9
7089,109724533,n,neozelandés,1
7090,109725229,n,norteamericano,3
7091,109725402,n,noruego,3
7092,109726120,n,panameño,1
7093,109726246,n,paraguayo,2
