,Word,Senses,Glosa,PoS,SynsetPoS
1490,interes,6,"mundializazioaren kontrako mezua mundu osora zabaltzeko, komunikabideen interesa pizten jakin du Bovek",n,eus-30-05682570-n
1491,gauza,15,"hala ere, Liga hasi aurretik beti gelditzen da gauzak nola joango diren inguruko zalantza eta urduritasun pixka bat",n,eus-30-05671325-n
1492,ardura,11,"bai Bovek, bai akusatutako beste kideek ekintzaren ardura bere gain hartu zuten",n,eus-30-05670710-n
1493,arau,1,ezerk ez ditu gehiago lotzen etxeko nagusiaren bihotza eta bere emaztearena aurrez aipatutako arauak gordetzeak baino,n,eus-30-05667613-n
1494,ohitura,12,"herri txikietan jo izan da normalean, baserritar antzinako kultura eta ohitura zaharrak",n,eus-30-05667196-n
1495,irtenbide,2,egoera konpontzeko irtenbide bakarra hauteskundeak aurreratzea dela berretsi zuen PSE-EEko bozeramaileak,n,eus-30-05661668-n
1496,konponbide,2,Albaniarren arazoei konponbide bat ekartzeko aukera politikorik oraindik badagoela pentsatzen dutenetakoa naiz,n,eus-30-05661668-n
1497,gustu,4,gustuaren bidez sumatu du janaria iraungita zegoela,n,eus-30-05658226-n
1498,hizkuntza,1,hizkuntza edo hizkuntz-trebetasunen euskarria den egitura neurologikoa hein batean edo bestean kalteturik edo ezindurik daukate,n,eus-30-05650820-n
1499,ekonomia,1,EAEko ekonomia aurten %4tik gora igoko dela dio Jaurlaritzak,n,eus-30-05644727-n
1500,esku,5,margotzeko esku ona du Kepak,n,eus-30-05642815-n
1501,kontrol,15,"eremu honetan jazotako kalteak, norberaren hizkuntzaren entzundakoaren kontrola galtzerakoan, adierazpenaren koherentzia eza dakarrela zioen",n,eus-30-05641959-n
1502,gaitasun,26,"gure helburua haurrek sortzeko duten ahalmena deskribatzea eta ikertzea baita, eta ez errepikatzeko duten gaitasuna",n,eus-30-05640433-n
1503,nautika,1,Nautikako eskolak eman ondoren Bilboko T-4 egoitzan egoitza,n,eus-30-05639832-n
1504,argi,16,"bere buruarekin lehian ziharduela, bat-batean, zinema-areto baten aurretik igarotzean, argia egiten zitzaiola juzkatu zuen",n,eus-30-05617606-n
1505,estrategia,1,Zapataren estrategia militar batena baino nekazari batena zen,n,eus-30-05617467-n
1506,botere,7,"uztailean, Putinek botere handia kendu zien gobernadoreei, Senatutik kanporatu zituelako",n,eus-30-05616246-n
1507,gaitasun,11,"gure helburua haurrek sortzeko duten ahalmena deskribatzea eta ikertzea baita, eta ez errepikatzeko duten gaitasuna",n,eus-30-05616246-n
1508,ahal,7,gure helburua haurrek sortzeko duten ahalmena deskribatzea eta ikertzea baita,n,eus-30-05616246-n
1509,ardura,36,aktoreen hautaketa-prozesua ardura handiz egin zen,n,eus-30-05615869-n
1510,begi,3,fitxaketak egiteko orduan begi bikaina dute Coruñan,n,eus-30-05614476-n
1511,leku,4,eztabaidetan anekdota solte batetik betiko lekura jotzeko ohitura du,n,eus-30-05611822-n
1512,toki,17,"psikoanalisia ondo ikusten dut, zentzurik ez dagoen tokian zentzua aurkitzen saiatzen bait da",n,eus-30-05611822-n
1513,aurpegi,12,bere aurpegia oso erregularra zen,n,eus-30-05601758-n
1514,aurpegi,3,"arau bakoitzaren ondoan katuaren aurpegia marraztu, gure katua nola dagoen adieraziz",n,eus-30-05601198-n
1515,aurpegi,2,"guztiek zeukaten aurpegia irinez zurituta , eta toailen bila zebiltzan bainugelara joateko",n,eus-30-05600637-n
1516,orkatila,1,Colletek bihurritua du ezker orkatila,n,eus-30-05578442-n
1517,ezker,5,"eskuinkada jada ez du lehen bezain beldurgarria, baina urteekin asko ikasi du, eta orain ezkerra ere bikain erabiltzen du",n,eus-30-05565548-n
1518,eskuin,4,"Mikel Goñik atzo sakean asmatu zuen bost tanto eginez, baina eskuinarekin ez du lehen adina gozatzen",n,eus-30-05565337-n
1519,ukabil,1,"jendea ukabilak jasota, aberria ala hil oihuka",n,eus-30-05565064-n
1520,esku,1,"esku eta besoak higituz mina lasatzen saiatu zen baina, azala urratzea besterik ez zuen lortu",n,eus-30-05564590-n
1521,beso,6,"iletatik hartuz eta bere soinekoaren muturra eta kiribiztoa ukituz, leunki besarkatuko du eskuineko besoarekin",n,eus-30-05563770-n
1522,hanka,7,hanka baten gainean salto egiteko marrak egiten aritu ziren bi neskak,n,eus-30-05560787-n
1523,gorputz,4,gorputza eta besoak zauriz beterik zituen,n,eus-30-05549830-n
1524,besape,1,"jaka barik, alkondara hutsez jantzita zegoen eta pistola eroatearren erabilitako narruzko hedeak antzematen zitzaizkion besape-sorbaldetan",n,eus-30-05549576-n
1525,eztarri,2,Mariak eztula egin zuen eztarria goxatzeko,n,eus-30-05547508-n
1526,protoplasma,1,"protoplasmaren egitura , noski , koazerbatu artifizialena baino paregabeki konplexuagoa da",n,eus-30-05432736-n
1527,bihotz,3,"osasunez gaizki sentitu zen eta medikura joatea pentsatu zuen, konplikazio nerbiosoekiko bihotzeko gaitz baten diagnostikoa egin ziezaioten",n,eus-30-05388805-n
1528,birika,1,"horrez gain, birikak ere zaurituak dituela ohartu dira medikuak",n,eus-30-05387544-n
1529,bekain,1,"badakit bai nolakoa den... Bekainak zimurtuak, aita pentsakor da",n,eus-30-05313535-n
1530,begi,2,"umearen begiek ez zuten begiratzen, eta uko egin zion esneari",n,eus-30-05311054-n
1531,aho,6,beti dago zerbait ahora eraman ahal izateko,n,eus-30-05302499-n
1532,aho,4,nere aitaren sudur hau ispiluan islatuta ikusten dudanean... aurrean amaren aho hori ikusten dut,n,eus-30-05301908-n
1533,orno,1,"bizkarrean ere nerbio asko biltzen da, orno arteko hodian barrena doan muinean hain zuzen",n,eus-30-05284333-n
1534,bide,13,sudur-bidea,n,eus-30-05248181-n
1535,sistema,10,sistema bizia bere osotasunean autokontserbatzeko joera du,n,eus-30-05237227-n
1536,gorputz,3,337 pertsona zaurituta daude eta 60 gorputz ez dituzte oraindik identifikatu,n,eus-30-05217859-n
1537,gorputz,1,"abesterakoan egiten diren gorputz mugimenduen, kantu monodiko edo polifonikoen, eta abarren bitartez lortu da hori guztia",n,eus-30-05216365-n
1538,boz,10,bere boza galdu zuen,n,eus-30-05202284-n
1539,ahal,3,gure helburua haurrek sortzeko duten ahalmena deskribatzea eta ikertzea baita,n,eus-30-05200169-n
1540,gaitasun,8,"gure helburua haurrek sortzeko duten ahalmena deskribatzea eta ikertzea baita, eta ez errepikatzeko duten gaitasuna",n,eus-30-05200169-n
1541,foru,2,Trebiño bezala Nafarroako erresumako parte izan zen eta 1194an Antso VI.a Jakitunak forua eman zion,n,eus-30-05198427-n
1542,aginte,8,"Kostunicak maiz esan du ez duela halakorik egingo, agintea berak hartzen badu",n,eus-30-05196582-n
1543,kontrol,7,"Kelme eta Telekom taldeak sarritan agertu ziren tropelburuan, kontrol lanetan batzuetan, edo erritmoa igotzen besteetan",n,eus-30-05196375-n
1544,presio,7,presiopean aitortu zuen,n,eus-30-05195548-n
1545,presio,2,era askotako presioen ondorio dira hizkuntzen desagerpenak,n,eus-30-05195362-n
1546,indar,12,munduari demokraziaren edertasuna eta indarra erakutsi behar zaiola adierazi zuen Powellek,n,eus-30-05194578-n
1547,kolore,5,hortik aurrera kolore bakarra izan zuen partidak,n,eus-30-05193338-n
1548,interes,1,"mehatxaturiko Espezieen Katalogo Nazionalak, galtzeko arriskuan eta interes berezikoen taldean hainbat arrain tipifikatzen ditu",n,eus-30-05192451-n
1549,eragin,15,eta zergatik ez zen saiatu bere garaiko pertsonengan eragina izaten?,n,eus-30-05190804-n
1550,botere,1,"uztailean, Putinek botere handia kendu zien gobernadoreei, Senatutik kanporatu zituelako",n,eus-30-05190804-n
1551,boto,4,idazkariak ez du botorik,n,eus-30-05186306-n
1552,boz,8,1920an eduki zuten lehengo boza amerikako emakumeek,n,eus-30-05186306-n
1553,ate,12,"igandean, Sadarreko ateak zabalduko dituzte partida amaituta",n,eus-30-05180881-n
1554,eskubide,2,"zergatik dute espainiarrek hori guztia izateko eskubidea, eta guk ezin dugu aldarrikatu?",n,eus-30-05174653-n
1555,pisu,16,Fizen izenak agian pisu handiegia du,n,eus-30-05172322-n
1556,garrantzi,3,"Erdilari nafarrak min apur bat nabaritu zuen herenegun arratsaldean, baina ez zion garrantzirik eman",n,eus-30-05168261-n
1557,zigor,11,bere osasuna ez zaintzearen zigorra jaso zuen,n,eus-30-05164845-n
1558,huts,5,"agiriaren hutsak ageri-agerikoak dira, batez ere eskubide sozialei dagokien arloan",n,eus-30-05162642-n
1559,indar,29,"Italiarrek saskipean duten indarra aipatu zuen Ivanovicek, bertan dituen jokalariak oso garaiak baitira",n,eus-30-05156481-n
1560,eragin,13,eta zergatik ez zen saiatu bere garaiko pertsonengan eragina izaten?,n,eus-30-05156481-n
1561,laguntza,10,Eusko Jaurlaritzako Hezkuntza Sailak eta udaletako Gizarte-Ekintzako Sailek ikasteko bekak eta laguntzak banatzeko programak dituzte,n,eus-30-05154908-n
1562,baliabide,3,"pakete integratuetan testu prozesadoreak, grafikoak, datu baseak eta komunikaziorako baliabideak, besteak beste, izaten ditugu batera erabilgarri",n,eus-30-05154676-n
1563,gaitz,1,gauzak beti alderdirik okerrenetik ikusteko gertu daudenetik libra gaitzatela gaitzetik,n,eus-30-05144663-n
1564,interes,7,"tartean, Erromako AdR ageri da, eta badirudi Italiako hiriburuan ere interes handia dutela Esteller berenganatzeko",n,eus-30-05143077-n
1565,prezio,1,kostuen prezioak ez igotzeko eta gatazka soziala saihesteko Gobernua eta petrolio konpainen arteko ustezko akordio baten biktima gara,n,eus-30-05141683-n
1566,garrantzi,2,"Erdilari nafarrak min apur bat nabaritu zuen herenegun arratsaldean, baina ez zion garrantzirik eman",n,eus-30-05138208-n
1567,maila,6,itsas hondoan sakonera handian sortutako sumendiek itsas mailatik gora izaten dute gailurra,n,eus-30-05131902-n
1568,minutu,1,kilometro batera iristen ez den ibilbidea 40 minututan egin zuten manifestariek,n,eus-30-05131023-n
1569,ordu,1,aireportutik bi ordutara bizi gara gu,n,eus-30-05131023-n
1570,neurri,12,"lege arrazista da, poliziari neurriz gaineko ahalmenak ematen dizkio, nahi duen eran iharduteko",n,eus-30-05124057-n
1571,muga,1,zer egingo diogu... jendearen irudimenak ez du mugarik,n,eus-30-05124057-n
1572,gehiengo,1,Sanchezek gehiengoa lortu zuen botoen %56arekin,n,eus-30-05122557-n
1573,hazkunde,8,"datorren urterako, aztertzaileek %3,2ko hazkundea aurreikusi dute AEBetarako, eta %3,5 euroaren eremurako",n,eus-30-05108947-n
1574,igoera,17,"hasiera batean % 3,7ko igoera iragarri zuen arren, atzo adierazi zuen % 4tik gora haziko dela ekonomia EAEn",n,eus-30-05108947-n
1575,kopuru,2,etxebizitzen eta aparkaleku-etxebizitzen kopurua berdina izango da aurton,n,eus-30-05107765-n
1576,neurri,5,pertsona baten neurria du eta elastikoaren koloreak zurigorriak ditu,n,eus-30-05098942-n
1577,mutur,10,fiskalak zigor eskaerak oso muturrera eraman dituela iritzi dio Carriquek,n,eus-30-05098099-n
1578,maila,5,"nahiz eta, etxe barru beroetan tenperatura, argia, ureztaketa eta abarreko baldintzak maila egokian izan, hezetasunari eusten ez badiogu landarea ez da batere eroso garatuko",n,eus-30-05093890-n
1579,neurri,3,"aurrikusten diren espaloien gutxienezko neurria ez litzateke 1,80 metrokoa baino txikiagoa izan beharko",n,eus-30-00033615-n
1580,kontzentrazio,4,Bidasoa ibaian mehatxaturiko espezie eta azpiespezieen kontzentrazio handiena ematen da,n,eus-30-05088804-n
1581,jarrera,3,amore eman nahi zuenaren jarrera gorputzarekin adierazi zuen,n,eus-30-05079866-n
1582,martxa,8,martxa onean egiten du lan,n,eus-30-05058580-n
1583,erritmo,4,"bestetik, Banesto, tropel buruan erritmo bizia ezarri baitzuen iheslariak harrapatzeko helburuarekin",n,eus-30-05058580-n
1584,biolentzia,4,"zaparradaren biolentzia izugarri hark salbatu zuen, hein handi batean, itsasuntzia",n,eus-30-05037813-n
1585,indar,24,tornadoen indar suntsitzailea,n,eus-30-05037813-n
1586,bortizkeria,3,"hauek ez dira, ordea, bortizkeria akustikoa sortzen eta eragiten duten soinu bakarrak",n,eus-30-05037813-n
1587,su,5,boterearen sua itzali zaio Samaranchen azken Jokoak izan dira,n,eus-30-05037394-n
1588,indar,10,egun hartan ez zegoen horretarako indarrik ere nire gorputz ahulean,n,eus-30-05035353-n
1589,indar,9,organismoan eragiten dituzten indar kimikoak elkar erlazionaturik daudela pentsatzen da ekialdeko kulturetan,n,eus-30-05034225-n
1590,indar,5,"etapa egokia zen Alvaro bezalako errodadore batek ihesaldi saioa egiteko, baina, horretaz gain, gogoa eta indarra behar dira",n,eus-30-05029706-n
1591,sasoi,10,sasoiko dago goizuetarra,n,eus-30-05029706-n
1592,pisu,5,Shaquille O'Neal: 2.17ko garaiera eta 150 kiloko pisua,n,eus-30-05026843-n
1593,neurri,2,musika egiteko langaiak dira melodia eta neurria,n,eus-30-04991738-n
1594,egitura,6,Tomas Garbizuk herri musikaren egitura eta erreferentziak izugarri mamitu zituen,n,eus-30-04984007-n
1595,boz,9,"oraingoan bai somatzen du aitak zerbait berezi gertatzen dela. Boza aldatuz, galdegiten dit: - Esaidazu zer gertatzen den",n,eus-30-04981941-n
1596,zarata,1,"oihuak, kantak, entzuten ziren, emakumeen txilioak, ume harrotuen zarata",n,eus-30-04981474-n
1597,kolore,3,Kolore argiko hormek argia isladatzen eta zabaltzen laguntzen dute,n,eus-30-04956594-n
1598,argi,15,"pintoreak, argia atzemateko borrokan lehiatuko dira, ulertuz ororen azpian dagoela",n,eus-30-04951373-n
1599,joera,11,"Bartzelonako Unibertsitateko irakasleak atzokoan esan zuenez, orain daukaten joera aldatzen ez bada, katalana eta euskara desagertu egingo dira datorren mendean",n,eus-30-04942869-n
1600,egitura,2,"protoplasmaren egitura, noski, koazerbatu artifizialena baino paregabeki konplexuagoa da",n,eus-30-04931965-n
1601,era,1,azken xedea hizkuntza modu egokian erabiltzeko gai izatea da,n,eus-30-04928903-n
1602,adin,1,"flota zaharkituta dagoela ondorioztatu dute. Izan ere, batez besteko adina 20,3 urtekoa zen 1998an",n,eus-30-04924103-n
1603,ezaugarri,4,handik gerora Larrañeko hizkeraren ezaugarriak argitaratu zituen txosten bitan,n,eus-30-04916342-n
1604,errespetu,2,berak errespetu osoa adierazi dit niri eta nire familiari eta bien arteko lehia bizirik dagoen arren txapela berari eskaini nahi diot,n,eus-30-04913839-n
1605,desobedientzia,2,"jokaera okertzea (amorraldiak, denari kontra egitea, desobedientzia, harrokeria, gezurrak, erasoak, etc) helduek gaizki ulertzen dute",n,eus-30-04909414-n
1606,ekonomia,4,"ekonomia du xede, gehienbat, Roy Eiguren-en zuzendaritzapeko bigarrenak",n,eus-30-04893787-n
1607,neurri,9,gradu asko dira arrakasta auzi denean eta neke da neurria,n,eus-30-04882968-n
1608,zalantza,5,Tarragonako erlojupekoak argituko ditu Ulrrichen asmoen inguruko zalantza guztiak,n,eus-30-04866465-n
1609,ardura,33,ez da sumatzen behintzat beste lurralde batzuetan agertu den ardura eta Zuzenbide Pribatuko erakunde zibil propioak bultzatzeko gogo bizia,n,eus-30-04865114-n
1610,izu,6,"horrenbesteko beldurra ematen dizu urak, Lorea?",n,eus-30-04860586-n
1611,bihotz,15,ez zuen etsaiari aurre egiteko bihotzik izan,n,eus-30-04857083-n
1612,justizia,3,EHEk planteatutako kanpainaren lemak salatzen du: euskaldunontzat ez dago justiziarik,n,eus-30-04850117-n
1613,aurpegi,14,baina aurpegia ez zeukan hura esatekoa,n,eus-30-04838210-n
1614,energia,5,"ildo horretan baikor azaldu zen, nahikoa energia eta konpromiso badagoelako, behar den presioa sortzeko",n,eus-30-04836683-n
1615,helburu,2,"berak podiuma du helburu, baina badaki elastiko arrosa berea izan daitekeela",n,eus-30-04836491-n
1616,jomuga,1,ezer egiten hasi aurretik helmuga gogoratu behar dugu,n,eus-30-04836491-n
1617,ekimen,2,Jose Inazio mutiko bizkor bihurri eta ekimen handikoa zetorren,n,eus-30-04836074-n
1618,arrazoi,16,hurrengoan jakingo baita batzuetan bide legal eta demokratikoak ez direla aski arrazoia alde izan arren,n,eus-30-04784978-n
1619,erritmo,2,"izadian integratuta, atlanteek izadiaren erritmo guztiak beren barne-taupadetako bariazioetan irakur zitzaketen",n,eus-30-04768028-n
1620,elkartasun,11,"borrokaldian diren arrantzale, nekazari eta garraiolariei elkartasuna adierazi diete EHko buruzagiek",n,eus-30-04765038-n
1621,zalantza,6,Tarragonako erlojupekoak argituko ditu Ulrrichen asmoen inguruko zalantza guztiak,n,eus-30-04757522-n
1622,aldaketa,12,"Laura egundoko aldaketa eginda zegoen ikasturte hartan: aurpegian garaurik ez eta, ilea zeharo moztuta",n,eus-30-04752034-n
1623,alternantzia,1,atzo Bilbon aurkeztutako EAEko alternantzia politikoaren eta demokraten batasunaren aldeko Manifestua izenburuko agiriak,n,eus-30-01010684-n
1624,puntu,2,haren agerraldia da filmaren punturik nagusiena,n,eus-30-04731925-n
1625,kalitate,1,"kalitateko jokalari bezala etorri arren, ez zuen erakutsi",n,eus-30-04728068-n
1626,puntu,16,poztasun puntu bat nabari zitzaion,n,eus-30-04727694-n
1627,izaera,5,espezieei ur gezatako izaera eman ala ez erabakitzerakoan ez da zalantzarik falta izan,n,eus-30-04726724-n
1628,ezaugarri,1,orain bi urte Munduko Txapelketa irabazi zuen taldearen ezaugarri nagusietakoa talde bezala erakutsitako sendotasuna da,n,eus-30-04723816-n
1629,izaera,4,eta arrantzaleen izaera hori Bermeon garbi ikusten da,n,eus-30-04723286-n
1630,adostasun,3,"EAJko kideak abertzaleen arteko adostasuna aldarrikatu zuen, distentsioa ahalbidetzeko",n,eus-30-04713332-n
1631,tanto,4,"produktuaren tanto bat belarriaren atzealdean bi egunez ipini behar da, arazorik ondorioztatuko ez digula segurtatzeko",n,eus-30-04682462-n
1632,aurpegi,10,haren aurpegiak asmoa igarri ziola adierazten zuen,n,eus-30-04679738-n
1633,irudi,17,iritzi publikoaren alderat irudi garrantzitsuko politikaria da,n,eus-30-04677716-n
1634,aurpegi,9,"Europak goizetik aurpegi ona erakutsi zuen, eta Dow Jonesek galera apalak izan zituen?",n,eus-30-04677716-n
1635,inpresio,2,zarata itsusiak eta mugimendu arraroak egiten badituzte inpresio galanta eman diezaiokete,n,eus-30-04675314-n
1636,itxura,2,"Lehenbizi Juliak, burua atzera botaz, oso ondo daramazu edo oso itxura ona daukazu, eta pozten naiz esan zuen",n,eus-30-04673965-n
1637,ardura,8,ez da sumatzen behintzat beste lurralde batzuetan agertu den ardura eta Zuzenbide Pribatuko erakunde zibil propioak bultzatzeko gogo bizia,n,eus-30-04673006-n
1638,kargu,6,eta gero etxera itzultzen da denek arriskutsutzat jotzen duten eta inork kargu hartu nahi ez duen estatua batekin,n,eus-30-04669247-n
1639,erantzukizun,2,"UCIko presidenteak, ordea, dopin kontuetan erantzukizunik duela ukatu zuen",n,eus-30-04669247-n
1640,ardura,7,"bai Bovek, bai akusatutako beste kideek ekintzaren ardura bere gain hartu zuten",n,eus-30-04669247-n
1641,konfiantza,9,Sydneyra iritsi zenean ez zuen konfiantza askorik bere indarretan Joane Somarribak,n,eus-30-04655442-n
1642,jarduera,4,"bere egituran, jatorrizko harkaitzen izaeraz gain, hainbat faktorek eragiten du, hala nola klimak, erliebeak eta beren baitan garatzen den jarduera biologikoak",n,eus-30-04635104-n
1643,energia,7,"ildo horretan baikor azaldu zen, nahikoa energia eta konpromiso badagoelako, behar den presioa sortzeko",n,eus-30-04634833-n
1644,bihotz,2,gora bihotzak!,n,eus-30-04634161-n
1645,indar,3,"erritmua, indarra, letrak, aulkitik ipurdia kenarazi, entzuten gaituztenak geldi eta pasibo ez egon, gurekin kantatu, gurekin oihuka egin, jauzi egin, mugitu",n,eus-30-04633197-n
1646,bizkortasun,2,"metodo sinple horrek erakartzen nau ni: etengabeko arreta behar da, eta bizkortasuna, eta hori da guztia",n,eus-30-04632157-n
